id,Concorda,DRs,Cidade,serie,Idade,etapa,Sexo,Cor_da_pele,Escala_1_1,Escala_1_2,Escala_1_3,Escala_1_4,Escala_1_5,Escala_1_6,Escala_1_7,Escala_1_8,Escala_1_9,Escala_2_1,Escala_2_2,Escala_2_3,Escala_2_4,Escala_2_5,Escala_2_6,Escala_2_7,Escala_2_8,Escala_2_9,Escala_2_10,Escala_2_11,Escala_2_12,Escala_2_13,Escala_2_14,Escala_2_15,Escala_2_16,Escala_3_1,Escala_3_2,Escala_3_3,Escala_3_4,Escala_3_5,Escala_3_6,Escala_3_7,Escala_3_8,Escala_4_1,Escala_4_2,Escala_4_3,Escala_4_4,Escala_4_5,Escala_4_6,Escala_4_7,Escala_4_8,Escala_4_9,Escala_5_1,Escala_5_2,Escala_5_3,Escala_5_4,Escala_5_5,Escala_5_6,Escala_5_7,Escala_6_1,Escala_6_2,Escala_6_3,Escala_6_4,Escala_6_5,Escala_6_6,Escala_6_7,Escala_6_8,Escala_7_1,Escala_7_2,Escala_7_3,Escala_7_4,Escala_7_5,Escala_7_6,Escala_7_7,Escala_7_8,Escala_7_9,Escala_7_10,Escala_7_11,Escala_7_12,Escala_7_13,Escala_7_14,Escala_7_15,Escala_7_16,Escala_7_17,Escala_7_18,Escala_7_19,Escala_7_20,Escala_7_21,Escala_7_22,Escala_8_1,Escala_8_2,Escala_8_3,Escala_8_4,Escala_9_1,Escala_9_2,Escala_9_3,Escala_9_4,Escala_9_5,Escala_9_6,Escala_9_7,Escala_9_8,Escala_9_9,Escala_10_1,Escala_10_2,Escala_10_3,Escala_10_4,Escala_10_5,Escala_10_6,Escala_11_1,Escala_11_2,Escala_11_3,Escala_11_4,Escala_11_5,Violencia_redes,Violenc_escolas,Renda,Redes_sociais,Frequencia_Redes,Tempo_Gasto_Redes,Redes_utilizadas_1,Uso_de_celular,Finalidade_celular_1,Finalidade_celular_2,Finalidade_celular_3,Finalidade_celular_4,Finalidade_celular_5,Finalidade_celular_5_TEXT,F1_escala3,F2_escala3,F1_Escala_4,F2_EScala_4,F3_Escala_4,Maioria_Sexual,Minoria_Sexual,Minoria_Física,PCDs,Maioria_racial,Minoria_racial,Rico,Pobre,Maioria_religiosa,Minoria_religiosa,F1_Escala_9,F2_Escala_9,cor_da_pele,E1_ameacas,E2_situacoes_estresse,E5_disc_pessoal,E6_locais,E7_soma_pertenca,E8_qualid_relacoes,E9_trat_desig_grupos,E10_est_emoc_neg,E11_satisf_vida,E3_4_agentes,E2_6_contextos,E8_9_grupal,E5_10_11_individ,idade_outliers
1225,1,3,Campos de Brito,2,16,1 ano A,masculino,branco,3,5,1,1,3,1,1,3,3,3,1,,2,2,1,1,3,3,1,1,3,3,3,2,2,,4,2,4,4,5,1,4,3,1,4,2,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,5,5,1,1,1,1,1,1,1,2,1,1,1,,5,5,5,5,,,,,,,,,,,,,,,,4,3.5,1.333333333,2,3,0,1,0,1,0,0,0,0,0,1.333333333,1,1,2.333333333,,1,1,5,1,2.555555556,1.166666667,,2.733333333,1.695652174,2.076923077,1.083333333,1
1226,1,3,Campos de Brito,2,,,,branco,2,4,2,2,2,2,2,2,3,2,1,3,2,2,1,1,3,2,1,2,2,4,1,1,2,1,4,3,5,3,2,2,5,4,1,4,1,5,3,1,1,1,1,2,3,1,1,1,1,3,4,3,3,3,5,5,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,5,4,3,3,5,3,5,5,3,5,5,4,5,4,4,4,2,4,4,3,4,4,5,2,1,Ser chamada de gorda/baleia na frente de colegas,2,1,4,1,,2,,,,,,,2.6,4,4.5,1,2,1,1,1,0,1,0,0,1,1,0,4.5,1.666666667,1,2.333333333,1.875,1.428571429,3.75,6,3.75,4.444444444,3.666666667,3.6,2.5625,2.5,4.230769231,2.898412698,
1227,1,3,Campos de Brito,2,15,1 ano EM,feminino,branco,2,4,4,5,3,3,2,2,1,3,1,1,1,2,1,1,3,2,1,1,4,1,1,1,1,2,4,2,3,2,2,1,2,5,2,4,1,5,1,1,1,1,3,1,1,1,1,3,1,3,3,3,1,1,3,3,4,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,3,2,1,3,2,4,4,3,2,2,,2,1,5,5,1,1,,1,,,1,Pesquisa,2,3.333333333,4.75,1.333333333,1,2,1,1,0,1,0,0,0,1,0,4.833333333,1,1,2.888888889,1.5625,1.571428571,2.625,6,5,4.888888889,1.833333333,3,2.125,1.916666667,4.923076923,2.134920635,1
1228,1,3,Campos de Brito,2,22,1 ano B,masculino,pardo,4,3,4,4,5,4,4,5,4,4,1,4,1,1,1,3,5,1,1,1,2,4,3,1,3,3,4,1,4,2,1,1,5,4,5,5,2,5,2,1,1,1,1,5,4,1,2,1,1,3,4,2,1,2,4,3,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,3,4,3,4,1,5,5,3,4,1,1,5,1,5,5,5,4,4,4,4,4,5,5,2,,2,1,5,4,1,2,,,,,,,2.2,4.666666667,4.5,2.333333333,1.5,3,0,1,0,0,1,0,0,1,0,3,2.333333333,2,4.111111111,2.25,2.142857143,2.5,6,3.5,3.222222222,4,4.4,2.625,2.333333333,3.307692308,3.514285714,0
1229,1,3,Campos de Brito,2,14,1 ano B,masculino,pardo,3,5,2,2,2,3,1,2,1,1,1,1,2,1,1,1,3,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,4,3,1,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,4,5,5,5,5,5,5,5,5,4,4,3,1,2,2,1,1,1,2,5,5,3,4,2,,4,1,5,5,,1,,1,1,1,,,1,3.333333333,3,1,1.5,3,0,1,0,0,1,1,0,0,0,4.333333333,1,2,2.333333333,1.3125,1,1.125,6,4.5,4.555555556,1.333333333,3.8,1.75,1.25,4.538461538,2.044444444,1
1230,1,3,Campos de Brito,2,15,1 ano B,feminino,preto,3,3,2,3,3,4,2,3,3,4,2,3,1,1,1,1,3,1,1,1,4,3,2,1,1,1,4,1,3,2,2,1,4,4,1,3,1,5,1,1,1,1,1,3,3,1,1,3,3,3,3,3,1,1,3,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,5,4,5,5,5,5,5,4,5,5,4,4,3,4,4,4,3,3,4,3,5,4,3,1,Racismo dos alunos na brincadeira,2,1,5,3,1,2,,,1,1,,,1.8,4.333333333,4.25,1,1,0,1,1,0,0,1,0,1,0,0,4.5,1,3,2.888888889,1.875,2.142857143,2.5,4,4.75,4.666666667,3.5,3.8,1.9375,2.083333333,4.692307692,3.147619048,1
1231,1,3,Campos de Brito,2,15,1 ano D,feminino,pardo,2,4,3,4,4,3,2,3,2,1,1,1,2,1,1,1,5,1,1,1,5,3,1,1,2,2,5,1,3,4,1,1,3,3,1,3,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,5,5,5,5,2,5,5,2,3,1,5,5,3,5,3,3,4,3,4,3,2,,3,1,5,5,1,1,,1,,1,,,2.2,4.333333333,4,1,1.5,1,1,1,0,0,1,0,1,1,0,3.666666667,1,2,3,1.75,1,1,6,2,4.111111111,3.666666667,3.4,2.0625,1.5,3.461538462,2.688888889,1
1232,1,3,Campos de Brito,2,16,1 ano B,feminino,pardo,5,4,1,1,2,2,1,2,2,3,1,1,1,1,2,1,5,1,1,1,5,4,5,2,3,1,5,2,3,5,3,1,4,5,3,4,4,3,1,3,1,1,1,1,1,1,1,1,1,5,2,2,2,3,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,5,5,3,5,5,4,3,1,1,5,5,1,5,2,1,1,1,1,4,5,4,2,2,,1,1,5,1,1,2,,,,,,,2.6,4.333333333,3.5,2.333333333,1,0,1,0,0,0,1,0,1,1,0,3,1.333333333,2,2.222222222,2.3125,1,3,4,3.25,3.555555556,1.833333333,3.2,2.875,2.541666667,3.461538462,2.011111111,1
1233,1,3,Campos de Brito,2,16,1 ano,masculino,pardo,5,3,2,4,4,4,2,5,1,2,5,,3,2,4,4,5,1,1,3,5,5,5,5,5,5,1,4,5,2,5,2,5,4,4,2,5,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,2,2,4,2,2,5,2,4,2,3,5,5,1,2,1,1,2,4,4,2,4,4,1,Sofri intolerância religiosa,1,1,5,5,1,1,1,,1,1,1,"E fazer atividade, pois estamos sem livros didáticos",3.8,2.666666667,2,2,1,2,1,1,0,0,1,0,1,0,1,3.333333333,3,2,3.333333333,,1.428571429,2,7,2,3.222222222,2,3.6,3,3.086956522,2.846153846,2.342857143,1
1234,1,3,Campos de Brito,2,16,1 ano D,feminino,preto,,4,2,1,1,1,2,3,2,3,1,1,1,1,1,1,5,1,1,1,3,1,4,2,2,1,4,1,3,2,1,1,2,5,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,3,3,3,5,5,5,5,1,5,1,2,5,1,1,1,2,1,1,3,4,5,5,3,2,,2,1,5,2,1,2,,,,,,,1.6,3.666666667,4.75,1,1,1,1,1,0,0,1,0,1,0,0,3.166666667,1,3,2,1.8125,1,2.5,5,2.75,3.777777778,1.166666667,4,1.9375,2.041666667,3.461538462,2.055555556,1
1235,1,3,Campos de Brito,2,16,1 ano,feminino,pardo,5,,2,4,4,4,4,4,5,1,4,1,3,4,4,4,5,1,1,3,5,5,5,5,5,5,1,3,5,2,5,2,5,4,2,3,5,1,1,3,1,3,2,4,1,1,1,1,2,2,2,2,2,2,2,1,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,2,2,2,4,2,2,5,2,2,1,5,5,5,1,3,1,5,1,4,4,4,4,5,1,Excluída,1,1,4,2,1,2,,,,,,,3.8,3,2.25,2.666666667,1,2,1,1,0,0,1,0,1,1,0,3.166666667,3,2,4,3.5,1.714285714,1.875,7,2,3.111111111,2.666666667,4.2,3.125,2.958333333,2.769230769,2.86031746,1
1236,1,3,Campos de Brito,2,16,1 ano B,masculino,pardo,4,4,3,3,2,3,3,3,5,3,3,3,3,4,4,4,1,4,2,2,5,5,3,3,2,3,3,3,3,3,3,2,3,4,2,4,2,4,3,4,3,1,3,3,2,1,1,3,3,3,3,3,3,1,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,3,4,3,4,4,4,4,4,4,4,2,4,4,2,3,2,3,4,2,2,2,1,,,1,5,4,1,1,1,1,1,1,,,2.8,3,4,2.333333333,3,2,0,0,0,0,1,0,0,0,0,4,2.333333333,2,3.333333333,3.1875,2.285714286,2.75,3,3.25,3.888888889,2.833333333,2.6,2.875,3.041666667,3.692307692,2.573015873,1
1237,1,3,Campos de Brito,2,15,1 ano,masculino,pardo,3,4,2,2,1,2,2,2,1,3,2,1,3,3,1,2,3,2,1,1,3,2,2,2,2,2,5,1,3,3,2,1,4,4,2,3,2,4,2,1,1,2,1,2,1,1,2,2,2,3,2,3,2,1,3,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,4,3,4,3,4,4,3,4,3,3,3,4,4,1,2,2,1,3,2,3,4,3,4,3,2,,1,1,5,3,1,1,,1,,,,,2.2,4.666666667,3.75,1.666666667,1.5,2,0,1,0,0,1,0,1,1,0,3.5,2.333333333,2,2.111111111,2.0625,1.571428571,2.25,6,3.5,3.555555556,1.833333333,3.4,2.375,2.125,3.538461538,2.268253968,1
1238,1,3,Campos de Brito,2,17,1 ano,feminino,preto,3,4,2,2,3,3,1,3,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,3,3,1,2,5,4,1,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,4,4,5,3,4,5,5,5,3,4,5,3,5,1,2,3,2,1,1,3,4,4,4,3,2,,2,1,5,5,1,2,,,,,,,2,4.333333333,3.25,1,1,1,1,1,0,0,1,0,1,1,0,4,1,3,2.555555556,1.1875,1,1,6,4,4.333333333,1.666666667,3.6,2.1875,1.125,4.230769231,2.088888889,1
1239,1,3,Campos de Brito,2,15,1 ano,masculino,branco,4,3,2,4,3,3,2,3,3,3,2,1,2,1,1,1,3,1,1,1,2,2,1,2,2,3,3,5,3,2,1,2,4,4,2,2,3,3,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3,3,3,3,4,4,5,5,4,5,5,4,4,1,1,3,1,1,1,3,4,4,4,3,2,,4,1,5,4,1,1,1,,1,1,,,2.2,2.666666667,3,1.666666667,1.5,3,0,1,0,1,0,1,0,1,0,4.333333333,1.333333333,1,3,1.625,1.285714286,2,7,3,4.444444444,1.333333333,3.6,2.5,1.75,4,2.073015873,1
1240,1,3,Campos de Brito,2,15,1 ano,masculino,branco,1,5,1,3,5,4,1,1,1,1,1,1,2,4,2,1,4,1,1,1,5,3,1,1,5,3,2,1,1,2,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,1,4,2,5,2,2,4,2,,4,1,4,4,1,1,,,1,1,,,1.6,2.666666667,2.5,1,1,3,0,1,0,1,0,1,0,0,1,5,1,1,2.444444444,2.125,1,1,7,5,5,2,3,1.625,1.75,5,2,1
1241,1,3,Campos de Brito,2,15,1 ano D,masculino,pardo,3,5,2,1,2,3,2,2,2,3,1,2,2,2,1,3,3,4,1,1,4,1,1,3,2,1,3,3,4,4,3,1,5,4,3,2,3,3,2,1,1,1,1,1,1,3,3,1,1,2,4,4,1,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,4,5,5,5,2,3,1,5,4,1,1,1,1,1,1,4,4,3,3,2,2,,2,1,5,3,1,1,,,1,1,,,2.6,3.666666667,3,1.666666667,1.5,1,0,0,0,0,1,0,0,0,0,3.166666667,1,2,2.444444444,2.125,1.571428571,2.625,2,3.5,3.777777778,1,3.2,2.5625,2.291666667,3.692307692,1.923809524,1
1242,1,3,Campos de Brito,2,15,1 ano D,feminino,pardo,2,4,4,4,4,4,5,5,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,2,2,1,5,5,1,3,1,5,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,3,4,5,5,5,5,5,5,5,5,4,5,4,5,5,1,5,5,1,4,1,2,1,2,,2,1,2,3,,1,,1,,,,,1.6,5,4.5,1,1,1,1,0,0,0,1,0,1,0,0,4.833333333,1,2,3.666666667,1.25,1.428571429,1.25,4,4.25,4.888888889,4.166666667,1.8,2.0625,1.25,4.692307692,2.465079365,1
1243,1,3,Campos de Brito,2,15,1 ano B,masculino,branco,2,5,1,2,2,2,2,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,5,4,2,5,1,5,1,1,1,1,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,4,2,3,5,5,4,3,2,,3,1,5,3,,1,,,1,,,,1.4,4.333333333,4.75,1.333333333,1,2,0,1,0,1,0,1,0,0,0,5,1,1,2.111111111,1.1875,,1,5,5,5,2.333333333,4,2,1.125,5,3.166666667,1
1244,1,3,Campos de Brito,2,15,1 ano B,masculino,pardo,4,3,2,4,3,3,2,2,5,3,2,3,3,4,1,3,3,1,1,1,5,2,2,4,3,3,1,5,3,4,1,3,4,4,2,3,4,4,3,2,3,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,3,3,3,3,4,4,5,5,5,4,4,5,5,1,1,2,1,1,2,3,4,3,4,4,2,,4,1,5,4,1,1,,1,1,1,,,2.8,2,3.25,1.666666667,3,3,0,1,0,0,1,1,0,0,1,4.5,1.333333333,2,3.111111111,2.5625,1.428571429,2,7,3,4.555555556,1.333333333,3.6,2.875,2.375,4.076923077,2.120634921,1
1245,1,3,Campos de Brito,2,,,,pardo,2,4,2,2,2,3,2,5,3,3,3,1,2,1,1,1,4,1,1,1,1,1,,2,2,1,4,2,3,3,3,2,3,4,1,4,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,5,3,4,4,5,5,5,5,3,4,4,4,4,1,2,2,1,3,1,4,4,4,4,3,2,,2,1,5,2,1,2,,,,,,,2.4,3.666666667,3.75,1.333333333,2,0,1,1,0,0,1,0,1,1,0,4,1,2,2.777777778,,1,1,5,4,4.333333333,1.666666667,3.8,2.5,1.434782609,4.230769231,2.155555556,
1246,1,3,Campos de Brito,2,15,1 ano D,masculino,pardo,4,4,1,1,1,1,1,2,3,3,3,3,1,,2,1,4,1,1,5,3,2,2,5,5,1,4,2,4,1,3,1,4,3,1,5,3,5,1,1,3,1,1,1,1,1,1,1,1,2,4,4,1,1,4,4,5,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,3,3,3,1,3,5,5,1,1,1,1,2,1,1,1,,1,1,4,3,4,4,2,2,,2,1,5,2,1,2,,,1,,,,2,4,4,1,2,3,0,1,0,0,1,0,1,1,0,1.166666667,1.666666667,2,2,,1,3.125,7,3,2.222222222,,3.4,2.375,2.869565217,2.461538462,2.2,1
1247,1,3,Campos de Brito,2,18,,masculino,preto,2,4,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,4,1,4,3,1,1,4,4,1,3,2,4,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5,4,5,4,5,5,5,5,3,4,4,4,5,1,1,1,1,1,1,3,3,3,4,4,2,,2,1,5,4,1,1,,1,1,,,,2,4.333333333,3.75,1.666666667,3.5,3,0,1,0,0,1,0,1,1,0,4.166666667,1,3,2.111111111,1.3125,1,1,7,4.5,4.444444444,1,3.4,2.5,1.208333333,4.461538462,1.8,1
1248,1,3,Campos de Brito,2,15,1 ano B,feminino,pardo,5,2,1,2,,3,2,5,3,4,1,2,3,1,1,1,5,5,1,2,5,5,2,3,2,3,2,2,5,3,1,1,5,4,2,4,1,5,4,1,1,1,1,1,2,2,2,3,3,2,2,2,2,1,4,4,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5,3,3,4,1,5,4,5,4,5,5,5,5,2,2,5,5,5,5,4,5,2,3,5,2,,2,1,5,5,1,1,1,1,,,,,2.6,3.666666667,4.5,1.333333333,2.5,1,1,1,0,0,1,1,0,1,0,4.166666667,1.333333333,2,2.875,2.6875,2,2.75,6,3.75,4.333333333,4,3.8,2.5,2.708333333,4.153846154,3.266666667,1
1249,1,3,Campos de Brito,2,15,1 ano B,feminino,pardo,5,1,1,2,1,3,1,4,3,4,1,4,2,5,1,3,3,5,1,3,4,5,2,3,2,4,2,1,5,4,1,1,5,4,3,3,1,,3,1,1,1,1,3,2,3,2,5,5,2,2,2,2,1,4,4,5,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,5,3,3,4,1,5,4,5,4,5,5,5,5,5,3,5,5,5,5,3,3,1,3,1,1,Deixe prá lá,1,1,5,5,1,1,1,1,,,,,3,4,,1.666666667,2,2,1,1,1,0,1,0,0,1,0,4.166666667,1.333333333,2,2.333333333,3,3,2.75,7,3.75,4.333333333,4.666666667,2.2,2.5,2.916666667,4.153846154,3.288888889,1
1250,1,3,Campos de Brito,2,15,1 ano,masculino,preto,2,5,1,2,2,3,2,3,1,3,1,1,1,3,1,1,1,2,1,1,3,3,1,1,2,1,4,2,5,3,3,1,3,4,1,3,1,3,2,1,2,1,1,1,1,2,2,3,4,2,5,4,2,2,,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,2,3,1,3,5,5,4,5,5,2,1,5,1,3,5,1,4,3,4,4,5,4,1,Sofro racismo pelo meu irmão,2,1,5,4,1,1,1,,,,,,2.6,3.666666667,3.75,1,2,1,0,0,0,0,1,0,1,0,0,3,1.666666667,3,2.333333333,1.625,2,3.285714286,3,3,3.444444444,3.166666667,4,2.3125,2.130434783,3.307692308,3.055555556,1
1251,1,3,Campos de Brito,2,16,1 ano,masculino,branco,5,4,4,2,2,2,1,2,,3,1,1,1,2,1,1,5,1,1,1,4,5,3,2,3,3,4,2,5,5,3,2,5,4,2,4,2,5,2,1,1,5,1,1,1,1,1,1,2,3,4,4,2,1,4,3,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,2,2,5,5,5,1,2,2,2,2,1,1,1,1,1,1,3,4,4,5,3,2,,2,1,5,2,1,1,,1,,,,,3.6,4.333333333,4.25,2.666666667,1.5,1,0,1,0,1,0,0,0,1,0,1.833333333,1,1,2.75,2.1875,1.142857143,3.125,4,1.75,2.888888889,1,3.8,3.125,2.5,2.538461538,1.980952381,1
1252,1,3,Campos de Brito,2,,,masculino,branco,3,4,1,2,1,3,1,3,2,3,3,3,2,4,1,3,4,3,1,1,2,5,1,1,1,1,5,1,5,5,3,2,5,5,1,4,3,4,4,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,4,4,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,3,4,2,3,1,2,,2,1,5,3,1,1,,,1,1,,,3.2,5,4,1,3,2,0,1,0,1,0,1,0,0,0,4.666666667,1,1,2.222222222,2.375,1,1.625,5,4.5,4.777777778,4.833333333,2.6,3,2.125,4.692307692,2.811111111,
1253,1,3,Campos de Brito,2,15,1 ano,feminino,branco,4,5,1,2,2,3,1,2,3,2,2,1,2,1,1,2,4,3,1,1,4,3,1,2,2,3,5,2,2,2,1,2,3,4,2,4,3,3,2,3,3,2,1,2,2,1,2,1,1,3,3,4,3,5,2,4,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5,4,4,4,4,5,4,5,4,5,5,4,3,4,4,2,4,3,3,3,4,4,4,3,2,,2,1,5,5,1,1,1,1,1,1,,,2,4,3.5,2.333333333,2.5,1,1,1,0,1,0,0,1,1,0,4.166666667,1.333333333,1,2.555555556,2,1.428571429,3.625,6,4.25,4.333333333,3.333333333,3.6,2.6875,2.541666667,4.307692308,2.787301587,1
1254,1,3,Campos de Brito,2,15,1 ano D,feminino,pardo,2,4,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,3,3,3,1,2,3,1,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,5,5,5,5,5,5,5,5,4,5,5,4,4,3,4,4,4,4,3,3,3,4,3,2,2,,1,1,5,5,1,1,,,1,1,,,2.2,3.666666667,4,1,1,2,1,1,0,0,1,0,1,0,1,4.5,1,2,1.777777778,1.1875,1,1,7,5,4.666666667,3.666666667,3,1.875,1.125,4.769230769,2.555555556,1
1255,1,3,Campos de Brito,2,16,1 ano D,feminino,pardo,4,4,2,2,2,5,2,4,4,2,1,2,4,3,1,1,1,2,1,1,4,5,1,5,3,1,2,4,4,1,1,1,4,2,1,3,5,3,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,5,4,4,4,5,5,5,5,5,5,5,5,5,2,5,5,3,1,5,4,4,4,5,2,2,,2,1,5,5,1,1,,,,,1,Nada ou jogar,1.6,2.666666667,2.25,1,1.5,1,1,1,0,0,1,0,0,0,2,5,1,2,3.222222222,2.3125,1.285714286,2,6,4.25,5,3.5,3.8,2.125,2.208333333,4.769230769,2.861904762,1
1256,1,3,Campos de Brito,2,,,,pardo,2,2,2,4,1,4,4,5,4,2,1,5,3,1,2,3,4,3,1,5,2,2,2,2,2,2,5,4,3,2,5,2,4,5,4,5,3,5,2,1,2,1,1,2,1,1,1,1,3,2,3,1,1,2,3,5,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,3,2,1,5,5,5,3,5,5,3,3,3,2,2,3,4,5,2,4,2,4,2,2,,2,1,5,2,1,1,,,,1,,,2.8,3.666666667,4.5,2,2,3,0,1,0,0,1,1,0,1,0,3.333333333,1,2,3.111111111,2.5,1.428571429,2.5,7,2,3.888888889,3.166666667,2.8,3.125,2.5,3.307692308,2.465079365,
1257,1,3,Campos de Brito,2,20,1 ano C,masculino,,1,5,1,1,2,2,1,3,1,1,1,1,2,1,1,1,2,1,1,1,1,5,1,1,1,1,5,1,2,2,1,1,5,4,1,4,1,5,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,5,5,5,5,5,4,5,5,4,4,1,1,1,1,1,1,5,2,4,3,2,2,,1,1,5,5,1,1,1,,,,1,Só quando tenho tempo,1.4,5,4.5,1,3,1,0,0,0,0,0,0,0,0,1,4.5,1,,1.888888889,1.375,1,1,2,4.75,4.666666667,1,3.2,2.25,1.25,4.692307692,1.733333333,1
1258,1,3,Campos de Brito,2,14,,feminino,pardo,2,3,2,2,4,2,2,5,3,3,1,2,4,1,1,1,3,1,1,1,3,4,4,5,5,1,4,4,3,2,1,3,5,1,1,1,4,1,2,2,2,2,1,2,1,1,1,1,2,3,3,3,2,1,2,1,3,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,2,3,3,5,3,5,5,2,5,5,5,4,3,3,2,3,4,4,3,2,4,2,2,1,"Já fui humilhada por ser morena, já fui agredida na escola e já fui excluída",2,1,5,3,1,1,,,,1,,,2,3.666666667,1.25,1.666666667,2,2,1,1,0,0,1,0,1,0,0,4.333333333,1.666666667,2,2.777777778,2.5,1.285714286,2.25,6,2.75,4.333333333,3.166666667,2.6,2.375,2.416666667,3.846153846,2.350793651,1
